#Time,pitch(deg),roll(deg),yaw(deg),X-Acceleration(g),Y-Acceleration(g),Z-Acceleration(g),Pressure(Millibars),Temperature(deg C),Humidity(%)
  9.131429, -2.618715,152.164621,  1.716998
  9.149515, -2.618169,152.160413,  1.717343
  9.164032, -2.619149,152.157067,  1.719125
  9.181769, -2.619391,152.152545,  1.718988
  9.199884, -2.618849,152.149198,  1.722679
  9.214307, -2.617293,152.147545,  1.722645
  9.232123, -2.616995,152.146248,  1.720391
  9.250223, -2.618069,152.144349,  1.718932
  9.267996, -2.619191,152.142751,  1.717892
  9.282177, -2.619657,152.143953,  1.718672
  9.300268, -2.621462,152.144499,  1.719696
  9.318559, -2.621679,152.145073,  1.720080
  9.336736, -2.621732,152.144499,  1.721078
  9.351189, -2.621746,152.141549,  1.721139
  9.368943, -2.621366,152.139103,  1.722220
  9.386767, -2.620980,152.136726,  1.720612
  9.404930, -2.620699,152.133434,  1.719571
  9.419338, -2.618614,152.129637,  1.719260
  9.437512, -2.615905,152.126809,  1.720747
  9.455659, -2.615572,152.124746,  1.720669
  9.469767, -2.616727,152.123503,  1.721157
  9.488704, -2.616277,152.121495,  1.721147
  9.506910, -2.616802,152.120867,  1.720336
  9.521455, -2.616907,152.119064,  1.719303
  9.539547, -2.618924,152.118982,  1.719799
  9.557663, -2.617870,152.115894,  1.721835
  9.571704, -2.619835,152.113449,  1.722507
  9.589620, -2.620849,152.112548,  1.722387
  9.607735, -2.618615,152.113968,  1.724287
  9.626234, -2.618152,152.112069,  1.725523
  9.640425, -2.618673,152.110949,  1.724859
  9.659260, -2.620724,152.108818,  1.725583
  9.673468, -2.620447,152.107848,  1.725560
  9.691529, -2.621556,152.106715,  1.726634
  9.709617, -2.622143,152.105075,  1.724640
  9.727558, -2.622746,152.105635,  1.723647
  9.741970, -2.624143,152.106988,  1.725836
  9.760326, -2.625358,152.111851,  1.724740
  9.778339, -2.626269,152.113968,  1.724916
  9.792817, -2.625232,152.115061,  1.724631
  9.810929, -2.624607,152.117971,  1.724861
  9.829235, -2.623449,152.119145,  1.723852
  9.843651, -2.623272,152.119733,  1.724865
  9.862101, -2.622788,152.121003,  1.723870
  9.879842, -2.622774,152.120921,  1.724536
  9.898074, -2.622842,152.124541,  1.725469
  9.912479, -2.622691,152.127109,  1.726278
  9.930585, -2.623081,152.127096,  1.726189
  9.948872, -2.622352,152.127410,  1.723688
  9.963421, -2.619930,152.128557,  1.724316
  9.981376, -2.620407,152.128257,  1.727362
  9.999463, -2.619895,152.129268,  1.727995
 10.013853, -2.620900,152.129008,  1.726792
 10.031980, -2.620574,152.128161,  1.726859
